2,1536,384,-1592160445.000,9037.800,5.884
2,4608,1152,947067512.000,27159.600,5.894
2,40960,10240,-1606483952.000,241966.000,5.907
2,61440,15360,-234066120.000,362723.000,5.904
2,163840,40960,549617432.000,969353.600,5.916
2,327680,81920,630251049.000,1937466.600,5.913
2,655360,163840,2084163733.000,3879793.600,5.920
8,384,384,1952295538.000,2299.400,5.988
8,1152,1152,-654745125.000,6834.600,5.933
8,10240,10240,-335856544.000,61348.400,5.991
8,15360,15360,1548525419.000,92139.600,5.999
8,40960,40960,-1606483952.000,251337.600,6.136
8,81920,81920,-2039348009.000,495686.200,6.051
8,163840,163840,549617432.000,996149.000,6.080
128,384,384,1952295538.000,2506.400,6.527
128,1152,1152,-654745125.000,7582.200,6.582
128,10240,10240,-335856544.000,78414.000,7.658
128,15360,15360,1548525419.000,117177.400,7.629
128,40960,40960,-1606483952.000,398000.000,9.717
128,81920,81920,-2039348009.000,1265707.800,15.451
128,163840,163840,549617432.000,2709262.200,16.536
512,384,384,1952295538.000,2664.200,6.938
512,1152,1152,-654745125.000,10295.000,8.937
512,10240,10240,-335856544.000,90332.000,8.821
512,15360,15360,1548525419.000,221402.800,14.414
512,40960,40960,-1606483952.000,667726.400,16.302
512,81920,81920,-2039348009.000,1359619.800,16.597
512,163840,163840,549617432.000,2775363.000,16.939
1024,384,384,1952295538.000,3273.200,8.524
1024,1152,1152,-654745125.000,9688.000,8.410
1024,10240,10240,-335856544.000,154630.200,15.101
1024,15360,15360,1548525419.000,247494.400,16.113
1024,40960,40960,-1606483952.000,688121.600,16.800
1024,81920,81920,-2039348009.000,1403496.800,17.133
1024,163840,163840,549617432.000,2788390.800,17.019
2,1536,384,1425208698.000,9025.600,5.876
2,4608,1152,258697703.000,27202.400,5.903
2,40960,10240,-321101177.000,241944.600,5.907
2,61440,15360,-734651716.000,363009.400,5.908
2,163840,40960,2047556927.000,972374.800,5.935
2,327680,81920,-493974187.000,1938077.200,5.915
2,655360,163840,-228774318.000,3880269.800,5.921
8,384,384,1302051161.000,2299.400,5.988
8,1152,1152,1338587688.000,6824.600,5.924
8,10240,10240,1579713505.000,61450.000,6.001
8,15360,15360,-413969990.000,92883.400,6.047
8,40960,40960,-321101177.000,249964.600,6.103
8,81920,81920,1507614530.000,494435.000,6.036
8,163840,163840,2047556927.000,988884.800,6.036
128,384,384,1302051161.000,2503.800,6.520
128,1152,1152,1338587688.000,7528.200,6.535
128,10240,10240,1579713505.000,81049.200,7.915
128,15360,15360,-413969990.000,131027.400,8.530
128,40960,40960,-321101177.000,380741.200,9.295
128,81920,81920,1507614530.000,1263285.000,15.421
128,163840,163840,2047556927.000,2766599.800,16.886
512,384,384,1302051161.000,2745.600,7.150
512,1152,1152,1338587688.000,9907.800,8.601
512,10240,10240,1579713505.000,91658.400,8.951
512,15360,15360,-413969990.000,216843.800,14.117
512,40960,40960,-321101177.000,669261.600,16.339
512,81920,81920,1507614530.000,1366122.800,16.676
512,163840,163840,2047556927.000,2733659.400,16.685
